,R_1M,R_3M,AboveEMA50,Vol20(ann),FMS,Filter_Status,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
001440.KS,0.494360902255639,0.4498480243161094,0.377136035309783,0.7028970381834792,3.1689424317706463,정상,1.1330300640461712,2.35268517365689,0.2788203753351206,1.017766497461929,1.1390134529147984
IMVT,0.5070464893415181,0.5472494283135887,0.39641553188673906,0.8447306833597906,3.153475180306673,정상,-0.3153072448500547,2.2252500273535647,0.2996571173844518,0.7688548942074154,-0.027603829448204054
278280.KS,0.5964125560538116,0.5311827956989248,0.36338581100781564,1.162925096977062,3.0270168606543164,정상,-0.9588523695632718,-0.2873855025499745,0.040935672514619936,0.988826815642458,0.9587345254470427
ARWR,0.2421892504710519,1.6439613163622457,0.28896185386605167,0.4765910616283137,2.9988068230477607,정상,0.09223215392144457,0.41483334961397755,0.10424755769209604,2.2542704312633504,1.1840002836257328
NGNE,0.6046038451905682,0.5901233774542223,0.3026792009060124,1.2256648499477067,2.8508694661604888,정상,-1.6264566305299035,-0.5247900122497868,0.09959712200994053,1.251581730120443,0.4068368680816936
084370.KS,0.25706940874036,1.3202846975088969,0.3356998253530661,0.5130687264507845,2.830060301090696,정상,-0.6347283020633547,-0.4138535540161441,0.06420021762785644,1.8764705882352941,2.142358564965993
GOOX,0.31362677873277156,1.0619477423124444,0.3159199981805425,0.5622656346811505,2.76569869341019,정상,-0.07564561755682586,1.6342217143712223,0.15731787716342405,2.0805063333466167,0.7984251170172898
CVRX,0.3716276303901225,0.609233859011485,0.20782329922889753,0.33600883393999303,2.7365828553122653,정상,0.48106362068208686,-0.1235256999843517,0.009793019148857773,0.3937616555841814,-0.18504710451449002
GGLL,0.3124346989828162,1.0658143347631541,0.3161081435616737,0.5808587336318732,2.730429305692335,정상,-0.07910899261384419,1.6123378762171245,0.1571701146086102,2.128014783003272,0.8039644056849877
067310.KS,0.24444444444444446,1.5752508361204014,0.3838612048024026,0.7554438879222506,2.730079430701636,정상,-0.2730035341210737,0.3174499591609372,0.14925373134328357,1.7402135231316724,2.3333333333333335
CLS,0.3770438673051433,0.7814184262436499,0.3371761001120832,0.676158406507246,2.7263428031727144,정상,0.14522802939514445,1.3817245697722447,0.13723842831564892,2.5984034607551045,2.576108711184954
UPB,0.40817243847318774,0.7111511222937184,0.3180143175328698,0.7168426536544321,2.7166327920231925,정상,-0.005817581797519011,0.5805764856814064,0.16915276503737386,1.9709040975377379,0.5211781603713839
003670.KS,0.4989837398373984,0.49090296495956864,0.28003318145468303,0.8465220426664142,2.7055394805964617,정상,-0.09472186760622625,-1.9706908796652374,-0.08574380165289253,0.7490118577075098,0.5570021111893033
222800.KS,0.2078431372549019,1.7623318385650224,0.38217550178607596,0.7638502282700471,2.6795738845348476,정상,-0.6759503282642969,-0.8039943462345556,0.07692307692307687,2.8118811881188117,4.584768812330009
CIEN,0.2573767746672555,1.1256997262242439,0.2838959762607822,0.44607860245041253,2.5995511236352042,정상,-0.04192729413727436,-0.42825280942362065,0.0466526262854543,1.575199746785131,1.1621724414845525
SYRE,0.5421792129786782,0.4800668610069021,0.25477282726433503,1.0339909243820793,2.555354136670786,정상,0.18604898944191106,-0.011424336389548095,0.02953016818658738,0.9225441533338103,0.011289025915598883
ASX,0.37023100244420815,0.5908918378625518,0.27431437440880857,0.535974631735875,2.552678400153891,정상,0.0021351678309913247,1.8370453373942408,0.14915910546569777,0.7296902794148408,0.5014904716269897
121600.KS,0.4783549783549783,0.2218246869409659,0.2254380748357383,0.6183582713700083,2.5455801645057847,정상,-0.11597849584571085,0.36951249618398974,0.02706766917293235,0.2509157509157509,0.1735395189003437
BLTE,0.3455694370849314,0.5226343639935565,0.2439201208697288,0.4077411675834764,2.469135901865019,정상,-0.00999263604472489,-0.09744319318500816,0.04817655768832996,0.6408326881652044,0.5087147439936206
LABU,0.2969649893760393,1.0801899769239296,0.29187339803510315,0.6614075612762361,2.4398305201330177,정상,-0.29426237795528243,-0.8587920907482745,0.0876803428306634,1.6609782369637678,0.391808759053192
VIAV,0.3602728004279352,0.7705793401127468,0.3481317065447074,0.8057438425859152,2.418509593770413,정상,-0.013942755837495824,1.3258723728247546,0.23339001002218862,0.9004360486825216,0.6430175883389513
042700.KS,0.435129740518962,0.6359499431171787,0.237630077950582,0.8417155113982062,2.3513323235372465,정상,-0.511795172056619,-1.5079592425994992,-0.0394121576486306,0.8318471337579618,0.7569313568873726
ROIV,0.2446771882761576,0.73276076298459,0.2479201919016787,0.2581202520384198,2.3448007718633725,정상,-0.15472121634124125,0.06393064569377671,0.0657892466373291,0.8091045372723753,0.6061844853147083
051910.KS,0.4162162162162162,0.31879194630872476,0.22768222213170874,0.6125561465509503,2.284090097119904,정상,-0.4007109656610459,-0.04857246501941592,-0.01995012468827928,0.8803827751196172,0.5778657157984808
MU,0.2391753220946966,1.115336328215037,0.26985811901522716,0.5438986592433157,2.2664684957342387,정상,-0.11321126243493618,-1.125177657048527,0.01435650085591167,1.6852807907511131,1.5904469518739486
RVMD,0.3085750257454405,0.5782709434897801,0.23656437936864827,0.4239158132892391,2.2517139689762526,정상,-0.04553742084268553,0.07732173207331972,0.07167706695308751,0.4315378908233789,0.30611890395553076
BWET,0.3280051123326757,0.6005792085577435,0.21551980809497895,0.49470258638138453,2.2075198075157374,정상,-0.22812004154021315,1.4353617154989915,0.07044316368509218,0.6082436076339046,0.7992330082044687
INSM,0.29119369440190646,0.7910036889313339,0.28866651775261976,0.6059020979783545,2.1967597682689104,정상,-0.3246708574863426,0.7004991658564361,0.20643748381550076,2.0159076954932447,1.7299874257325438
010140.KS,0.3592677345537758,0.5037974683544304,0.2907415074871318,0.6791623705879846,2.1942098541086947,정상,-0.41792709224237967,1.3695998899927893,0.19758064516129026,1.016293279022403,1.6283185840707963
ORN,0.37593187789082805,0.5751569321942913,0.33244645863205413,0.8589195662802007,2.1750763211580257,정상,-0.07847743910008598,2.4683080932146164,0.261734121153367,0.49304126669093895,0.4973596766644919
PVLA,0.2719358715263793,1.1511447313695453,0.23602816240867908,0.6764187498814735,2.1718695969218835,정상,0.06408797492205931,0.13994153230379514,0.06539578012915759,2.46873254306599,5.341807633712989
FET,0.29112529368261475,0.7517840587137532,0.1953346818769326,0.4691022419140508,2.124366838527122,정상,0.357078331783236,1.2077154232360148,0.0334585694721623,1.2723969106635873,1.01855981809212
093370.KS,0.41845140032948924,0.7826086956521738,0.2879628783075441,1.09450279307826,2.104035769939471,정상,-0.5431190888899318,0.1900163680866771,0.08987341772151902,0.9702517162471396,0.7306532663316583
ABVX,0.2783981247610188,0.5137034537090521,0.24705507146068495,0.4040737239225513,2.0676099108752806,정상,-0.045700441762374755,1.2434932798180602,0.1396071841926121,14.515957624337805,12.826079911422308
APGE,0.4371896849119219,0.5047520098402096,0.2103276163539769,0.9225094030165181,2.0089304073455465,정상,-0.11420412374286837,-0.08957558127764687,0.04235343044886575,0.5104902265787499,0.20051453249068074
TAC,0.3079730977101063,0.5097974415757704,0.18868559067881852,0.45231609467026573,1.989189980563736,정상,0.1509695098812438,-0.03617066455784457,0.013008807405561651,1.1307105863714422,0.2252764548579005
018880.KS,0.36248012718600964,0.2926093514328809,0.21230736043985488,0.5549978843935038,1.9870099574974516,정상,0.20512142996732496,0.6744791704254129,0.08207070707070696,0.26215022091310747,0.06857855361595999
011070.KS,0.26582278481012667,0.5315890236119976,0.23604574441756987,0.4108444304018063,1.9656995388554699,정상,0.4617349194959761,1.3094390330767798,0.10599078341013835,0.7341040462427746,0.49974764988273956
AVDL,0.2803259260643449,0.7381253917452499,0.21378805700705805,0.5592829503840505,1.9406483009877926,정상,0.030305817276336633,0.05263344062765918,0.00618853265842545,1.0436719733436828,0.7386616520233649
GPCR,0.22952763544398347,0.9880858608715684,0.2589184346053879,0.6272304538761959,1.9001151850287337,정상,-0.17301539380809405,1.9057427629913166,0.21085789260988608,0.22431526097296395,0.15293105282658614
IMNM,0.41525318657020716,0.5158375022918811,0.22339700735067303,0.9369129911975522,1.8998314603050455,정상,-0.05330524942765713,-1.1622795910187,0.010091775933031899,1.1122672297735674,0.4602248438008709
NXT,0.26876283830797987,0.8210582415151533,0.2387159850770153,0.6329671314361682,1.898777988656413,정상,-0.3664959704299193,-0.5404285582798753,0.00023758031002629743,1.2649203848410249,1.6331714058160665
178320.KS,0.3449883449883451,0.3418604651162791,0.20882521873946325,0.5686999642306766,1.8970739738810936,정상,-0.27132940201671496,0.8484089443635836,0.07050092764378468,0.32949308755760365,0.07448789571694592
240810.KS,0.1463844797178131,1.1207177814029365,0.27179723933933064,0.4580601474800068,1.864300350002283,정상,-1.0991685726567841,-0.684124095553089,0.05691056910569103,1.78372591006424,1.9082774049217002
JAMF,0.25732109465092323,0.8537381665443156,0.24208292689849564,0.6441649417438219,1.8529158393842164,정상,0.016308162596685438,2.3406403612347653,0.19868844697906507,0.16084302313477283,-0.11175635394000827
HFBL,0.25934826781787357,0.3441213048827354,0.21384400249066116,0.32590884632426653,1.8187066027328878,정상,-0.04807681650301254,1.412314003082401,0.16213955728838214,0.38093704307865406,0.3638434977069689
005380.KS,0.28181818181818175,0.3550659442151005,0.21647280522679702,0.4216155718776905,1.8065392035916636,정상,0.5088887090737493,1.068221578177047,0.11683168316831694,0.5453213785554465,0.40493903640394135
AIRS,0.35018538173638336,0.8088177580736886,0.2526457322079756,0.99134419340724,1.794147888219252,정상,0.1606111356226012,-2.244847030510439,-0.07876817664506353,2.8100065276931754,0.9782709998702761
NAMS,0.2812025162722487,0.8339237867137359,0.24066035677000275,0.7564545301709801,1.7770675766466244,정상,-0.38097079473332407,-0.361590147509963,0.07505554073644127,1.0477650024024099,0.4620751938097112
034020.KS,0.3788343558282208,0.38734567901234573,0.24543807589535804,0.8423834813545059,1.7766749912988566,정상,-0.09431297237646152,0.759515852714804,0.11124845488257118,2.23963963963964,4.122507122507122
247540.KS,0.39810834049871024,0.30602409638554207,0.19891543851845972,0.79870574152119,1.7517654789422297,정상,-0.5116195787848152,-0.9718175371008053,-0.05793742757821552,0.5664739884393064,0.47952684258416745
AXGN,0.28853544281087484,0.701353561705597,0.3344680013109296,0.8770098736653701,1.7476505620941607,정상,-0.20476955238918482,1.1491918371756857,0.23792727426625682,0.8358779244905212,0.33552906327373355
NRIX,0.42976877029330285,0.16298432723303646,0.24986610018285105,0.923108405198504,1.7281034937008988,정상,0.2678798760685581,0.8179821332654322,0.1428949064562639,0.35107753984357215,-0.3417097459749763
DYCQ,0.27202628330112777,0.3457493086751069,0.23265268014520446,0.46503909186790576,1.7085844922662599,정상,-0.18759741760256543,1.641623375139993,0.21405214221856905,0.33871801208399854,0.31994349481800555
ASMB,0.29100352037427335,0.643686224968975,0.16558755931608649,0.5954072827910133,1.7056114466682195,정상,0.3392013005619967,0.7243442206436566,0.021608786102898847,1.6325881003305422,0.8523176746651961
SUPN,0.19671321970956024,0.5494427559451593,0.18698683913805225,0.2549124959183528,1.6945464355534496,정상,-0.02387966678597153,0.24458438128945303,0.06065666819453619,0.8256319398522762,0.5163082939343719
352820.KS,0.28411214953271036,0.31106870229007644,0.2016213305845962,0.44481639750269314,1.6917116579705447,정상,0.621350169871363,1.766693408074923,0.19270833333333326,0.29622641509433967,0.7776376195472214
NPKI,0.20927791540741802,0.5559767946716092,0.1894588483106896,0.3223925234904236,1.6666473503047996,정상,0.2274896288836734,0.2911936325939559,0.029287023902773157,0.6993806535043441,0.7004793779818062
010060.KS,0.3310185185185186,0.18191161356628993,0.17618499956513234,0.5167651966237937,1.6446391757382928,정상,-0.4387436330461505,1.2662685016397441,0.06481481481481488,0.713859910581222,0.9557823129251701
FDMT,0.32631939590374515,0.9257356271454811,0.28338577169934154,1.116382782465619,1.6393646881110597,정상,-0.26926210109482596,-1.5249339031452025,-0.009988226643805609,2.56063849385229,0.9722351251039894
POWL,0.24762177360723903,0.6471986308246571,0.21309410133867623,0.5861163706122391,1.6000632021129726,정상,0.17697443632440946,-0.6178020987050763,0.02626977716852985,1.1684040154140618,0.6599472710535224
DK,0.21056414807878054,0.9031476745786946,0.19990408209763277,0.5965853170384163,1.5801950436712147,정상,0.05937108251276446,0.6003732004581953,0.020399983357794138,1.64408253439667,1.1112089456495569
348210.KS,0.23754789272030652,0.37739872068230285,0.21751587953900908,0.4232475600157724,1.5607160148433346,정상,-0.18602792694467496,0.5019553784773134,0.08571428571428563,0.1515151515151516,0.264187866927593
NKTR,0.054447765169602924,1.8650103273918166,0.2234791815435797,0.6680462468099625,1.559538276328574,정상,-0.1033338033858009,-0.23082976384977516,0.036315949048434604,5.881817637684225,3.368707009714768
267250.KS,0.2621654501216546,0.5660377358490567,0.25972253519084876,0.7001029292484551,1.5414183488955282,정상,-0.6216320403728393,0.40834911851059763,0.14262114537444925,1.6353656143130517,1.7033615425446103
INDV,0.2721887897096942,0.3752752650272495,0.23423870685844617,0.6081713351356631,1.4939463705409808,정상,0.007493303782873939,0.6311151979490369,0.1496218317009972,1.703738150585167,1.274242731916436
HP,0.1835079021007846,0.783388942871768,0.19610275559721724,0.49264537593818,1.4641982217548046,정상,0.028526892648182978,0.14200400478560593,0.03198842048076167,0.5233291621548513,-0.16148740154298247
LITE,0.19763155416112732,0.9045453329899851,0.2629555463292066,0.7253031788166163,1.4610943686030033,정상,0.12599206187483758,0.43388939438021046,0.10697780567374071,2.1062598437133095,1.313444067333498
ATI,0.24553599160179074,0.3983598753231137,0.20957525338147676,0.5183785717928736,1.4411433069944168,정상,0.06016451901565567,1.0247665078232175,0.12432911270956892,0.45109540589537356,0.78395430748432
417200.KS,0.28358208955223874,0.13370998116760835,0.15621101698566942,0.4093692060611762,1.437127215557328,정상,-0.05783743240287498,1.1505564275882292,0.08273381294964022,0.08273381294964022,0.022071307300509435
006260.KS,0.23831775700934577,0.2522150029533372,0.13990203935188394,0.29975484551057946,1.4278692122818377,정상,-0.6208200282963316,-0.35122634204254455,0.0023640661938533203,0.6220351951032901,1.279646876515823
NTRA,0.2251330300980059,0.4192457597451429,0.11226158285878896,0.3089270967529262,1.4222945128041755,정상,0.07517748019301562,0.05120576732844806,-0.0045812809659731,0.21126211595810052,0.18450975017746774
402340.KS,0.15208333333333335,0.9268292682926829,0.2368768665046712,0.5639577071596903,1.4138070197734465,정상,-1.491607093803492,-0.5808776470174246,0.02029520295202958,1.9731182795698925,2.4867591424968474
TER,0.2432015686280138,0.704203843746511,0.31898224472298775,0.8918045490092429,1.4043767113099008,정상,-0.23912158751489887,0.7659658295994318,0.2158489278661977,1.3518792093536245,0.36807751690559476
050890.KS,0.3610675039246467,0.35680751173708924,0.24447410204931486,0.9745969976232001,1.4034077622382735,정상,-0.04944563527020929,1.895071699004825,0.2332859174964439,0.14986737400530514,0.3151709632777593
TRVI,0.18690530679838369,0.5514601157226193,0.20088964995586078,0.4155793588081249,1.3963318506030211,정상,-0.1000059664166586,-0.3685853695807497,0.05404088062531076,0.724788015295815,1.6310157915220125
ECO,0.20881589578887993,0.3792756725756188,0.15774555373973276,0.32326036026871785,1.3894112459891463,정상,0.10264012118106947,0.5575020459926074,0.04363770078800577,0.49486935190070325,0.610152328858838
HYDR,0.20866695353496723,0.9023372459356287,0.21619519978023383,0.7280666235353331,1.385133857097448,정상,0.24425332382946618,-0.04976428890835405,0.0596246338020916,1.6195599394219324,0.8802913398467702
SHLS,0.15606187733172283,1.2347385480167103,0.19388355757264564,0.7033993131306493,1.3840265679224877,정상,-0.5329837508544251,-1.747693815595396,-0.0645156853879546,1.1439635374208916,0.7794275266956883
VIST,0.3975799489551022,0.08074329109083078,0.20471959443076027,0.8871695196286077,1.3801891556436838,정상,-0.1891194164879484,1.8819381311897292,0.1691531185527737,0.032690563664366845,-0.15366966313821695
MIR,0.28831502531333597,0.38967813534321327,0.23129545570167642,0.7333136864962233,1.3790974945908214,정상,0.004965516198918607,0.757304960584882,0.16092024071690836,0.8341682876139178,0.6144294768149385
TARS,0.1919618617114487,0.724777308005828,0.11641374405730676,0.4083164772865153,1.3715599060261203,정상,0.11612975391536828,0.1757053433812097,0.03529877066285225,0.4908506997134363,0.2086212188533032
VRT,0.21768815152797072,0.4375663458811918,0.2122996757116804,0.4930180718015434,1.364425384853072,정상,-9.30354353620988e-05,-0.8115959660400349,0.03280446581556151,1.0638033653360859,0.6568052737633083
IRON,0.32261427335029347,0.45084807400009463,0.19812812695659265,0.8563892270768307,1.3382368122307242,정상,0.10303996406215443,-0.7561617966126128,-0.006849185298687055,0.9731264503050481,0.3125393819746325
VSCO,0.17910015846823724,0.7686187187595841,0.19409910388918017,0.547094401991992,1.3212303597677428,정상,0.10367459504950283,-1.0636302868462717,0.01269050950117423,0.7486162848547246,-0.2064531167613195
GOOG,0.1620432952099118,0.48676379437038775,0.16659388307549894,0.287814119076752,1.3030581793963691,정상,-0.03294591730073382,0.6849281602961798,0.07319256654276574,0.8484307149382768,0.44114801862898334
ARGT,0.3481886932527518,0.1056178554020335,0.19316480741769726,0.7578365923129944,1.2984072586256383,정상,-0.1945036225820631,2.1316777977111645,0.21963218855918432,0.06925703094984192,0.07273719556936897
EWTX,0.264369082555739,0.3985024534049759,0.22508191312056924,0.6942151859292904,1.2930598977787873,정상,0.20374117773265787,1.8725167957761868,0.21977448324949522,0.29435519049608483,-0.3214208231298832
CSGS,0.2414465775065131,0.3140820518525318,0.19533270754326626,0.522118850275285,1.2821655264772622,정상,0.08730431878554401,1.1269890195942345,0.1566621619554096,0.2409655780294726,0.5156556373350436
TSEM,0.11729242368438486,0.7204892323422896,0.21275680375304495,0.3585082178276081,1.280837018947942,정상,-0.041154074961110565,0.20530769488014333,0.09686649583838491,1.2780069963886738,0.5787740572429152
ELAN,0.12004257663386375,0.635870244854615,0.14647404649286266,0.2148876292144339,1.269656416635549,정상,0.08679861729249283,-0.3875182920287148,0.015149439113189,0.8730944405239014,0.8086515505033214
CAT,0.21100538457795714,0.3861558405976451,0.2028870830934939,0.4846068730130036,1.2586169874641655,정상,-0.1668818142844679,0.3448157159599813,0.10639420792458854,0.844848835776892,0.5835714680031068
BTSG,0.15857562344096032,0.7001472906924742,0.14929893734797517,0.4006645287309182,1.2525678530070161,정상,0.21579165434156566,-0.949696199080138,-0.030126940943210556,0.4838824990884838,0.86850492098496
096770.KS,0.2545281220209723,0.2356807511737089,0.1560083398426988,0.4751574119422207,1.2493010486535416,정상,-0.7558503958525913,-0.5203028041658584,-0.023738872403560873,0.40748663101604277,0.19628623460513306
BBC,0.1714978399661895,0.5004608386198843,0.1682228614618242,0.37117814955082973,1.2333572751049515,정상,-0.15596558733294286,-0.285217676357743,0.0396829006684456,0.8607845127215661,0.29878004827041593
071050.KS,0.2619212163096061,0.3108399138549893,0.18695129232797614,0.6166888126972271,1.2133630518972878,정상,0.20118671249438047,0.7480974705605625,0.06162790697674425,1.1868263473053893,1.6924961737036037
089030.KS,0.07528641571194772,1.305263157894737,0.19800080895282401,0.5694175388795921,1.2120284105323489,정상,-0.33958691704037847,-0.5610492939189091,-0.007552870090634434,0.9126637554585153,0.7087126137841353
HQL,0.1482722779956953,0.4135005123105442,0.14381975986310436,0.2259713758728412,1.1865112590314448,정상,0.09262776407151341,-0.24337889437105154,0.03775228477558268,0.5927815451643135,0.4368544326721939
BCH,0.18859891147528685,0.2784537625281498,0.12093224665590441,0.25371470692156955,1.1782092702956806,정상,0.15455984154491564,0.3841036733236104,0.02801252470207216,0.15675241475502477,0.6144193297191931
CDRE,0.18397816994008798,0.2807393874196922,0.14221417211396759,0.2784569012045329,1.1710391005032674,정상,-0.1602625496283021,-0.6803810278966103,-0.026042871954218727,0.19548377792908544,0.29294499318004696
028300.KS,0.2894736842105263,0.030494216614090464,0.15835840742737273,0.5255442341379939,1.1702913630399028,정상,-0.03595119429575333,1.116943742683992,0.07574094401756315,-0.14035087719298245,-0.3296853625170999
ALNT,0.2718101600742435,0.4236279711090516,0.1564546126848767,0.7047736882577006,1.1460498446508305,정상,0.2537032044517522,-0.24398542388775124,-0.006613504859835473,1.0902914706359192,1.2046647087201392
CRS,0.31275852533662807,0.27449020283557335,0.22475743473302012,0.8762818045822435,1.1405577128832498,정상,0.09737363057393145,-0.49808995373542353,0.006469616352452023,0.5561055611934385,0.8304052665490147
009150.KS,0.17048346055979646,0.4771997430956969,0.16717626145691455,0.4061581447655404,1.139156822829481,정상,0.06568210692815724,0.20051632237124783,0.03603603603603611,0.9524617996604414,0.8578352180936994
AKO-B,0.2186371423894784,0.20755174292012346,0.12968031693005666,0.35399056913872706,1.1380656612885471,정상,0.17857919827146396,1.5000922129365377,0.11876226025533443,0.08829029761858598,0.5103924347196653
AORT,0.14246406931416433,0.4613876635166483,0.11118209227382425,0.2076375717544065,1.1374609115100576,정상,0.08343196079215964,0.4068352542537119,0.04317712736627466,0.6306677917234327,0.5495090651619834
SBIO,0.16370008830892702,0.3815574380194453,0.13936634435935136,0.28229404988777645,1.1360364636385119,정상,-0.0418291931939172,-0.08479843680761978,0.04349199814980076,0.626898566488092,0.3133075941074599
FN,0.2039541881306397,0.37395816848237806,0.16416418045094527,0.4634043904785129,1.127890876758053,정상,0.03626935521298713,0.05921073766071849,0.031808305156408645,1.1450059270437456,0.9331068297391913
005420.KS,0.3001988071570576,0.16924910607866517,0.12981858874834717,0.6216375655958112,1.126292879043867,정상,-0.37163274141806424,-0.24395686107480796,-0.05217391304347829,0.2967614011896893,0.2823529411764707
GOOP,0.15437061400533225,0.3700585943596304,0.14851154954216383,0.26889115818606313,1.1176441235618642,정상,-0.04303951885910928,0.6062976208032537,0.07365670872727215,0.7073551713614641,0.35392637642470537
137400.KS,0.25815602836879425,0.24055944055944045,0.129082707279492,0.522953105207654,1.114451503327954,정상,-0.25075888342375685,-0.5601528713954362,-0.050321199143469,0.08968058968058967,0.17173051519154559
ZYME,0.1492698646273385,0.5692639940126338,0.1451642887304072,0.36627830816571005,1.1103199705457012,정상,0.016992738273126307,0.44255763738469833,0.06891039781069375,0.7213451921618881,0.2674017508343114
AEIS,0.1728700320857839,0.5170777068163337,0.16960151126461764,0.46006771170247235,1.1071653766238498,정상,-0.05433361242888868,-0.44604028343847646,0.006445728713410315,0.8981416388652612,0.7295792618230605
CMPR,0.18983881437782957,0.37729767033073447,0.18614237321941696,0.4660964672761803,1.1047441001816312,정상,-0.11026508526921441,0.20888686123674383,0.09248328183525101,0.7849082902252242,0.0038586827841722293
KEX,0.2660553264604524,0.051075598028031965,0.16541770002245282,0.51089956955566,1.095267730748751,정상,-0.005621374608971941,1.545951062600126,0.19109495276117427,0.02343897115262572,-0.043046098438124014
IDCC,0.13303245725391122,0.5162796106689851,0.1823566964059986,0.350300079529925,1.0935490452691279,정상,-0.07447884861906195,-0.33178861706546336,0.03825547597624168,0.9147160492138462,1.0061210866441526
161390.KS,0.19714656290531773,0.06891867255544248,0.11435688711669822,0.19991820599568097,1.0907944176019457,정상,-0.07042008867143834,0.4304515332561022,0.044117647058823595,0.14983808017216438,0.2878124030208391
BNTC,0.19722756920863094,0.4440250948000368,0.11775074022354959,0.42521318146361087,1.0906648164243398,정상,0.1584799563507039,-0.5338766867442317,-0.029250956024055252,0.19936059356688296,0.24243635296152144
022100.KS,0.25117370892018775,0.13404255319148928,0.11401873995820311,0.4387144639428451,1.06670538589737,정상,-0.33929431567503987,-0.05309545477772759,-0.018416206261510082,0.047151277013752546,0.4033576376429129
KF,0.1567818924554636,0.3231161693778166,0.14204017736179186,0.26998255468166626,1.0635528788859132,정상,-0.1345011778644274,-0.04823130794110608,0.030738523279836505,0.7416315246155336,0.8787750266068364
GEOS,0.29993477314968886,0.46931550724143456,0.2066783805029242,0.9607839399639557,1.0615880921111072,정상,0.04703627426852486,-0.8001503719598433,-0.026604975118325158,2.892865293298617,1.4638647110524445
GRDN,0.1780626586270515,0.40401429221603347,0.10222453202721793,0.3293067779645697,1.0560401777933057,정상,-0.035223043907404605,0.13011932690934602,-0.015539111484715984,0.13271410220985236,0.35650463194949045
042660.KS,0.2525982828739268,0.193798449612403,0.19857469186644727,0.6257899735447608,1.0548725450791374,정상,-0.29254553573683495,-0.3254220057329278,0.025147928994082802,0.726027397260274,2.710843373493976
BWAY,0.15676557201343955,0.4731544996084276,0.1104150136104396,0.3127287694705757,1.0502414414445114,정상,0.1210030053987301,0.00827856450831832,0.0014869280127918216,0.9520738235403086,0.7484336203239483
CAH,0.21699516752436465,0.23877737402714372,0.21175069476465214,0.553143147420601,1.0500714173084051,정상,-0.018547305018635774,0.5618697222630613,0.1629865710459466,0.3220231660632906,0.580082895796022
IMTX,0.2124792308518848,0.6126930300872171,0.21458896411860895,0.7649651338795243,1.0427665658233707,정상,0.26720524551503533,-1.5650886684302132,0.015142325509917676,1.4468337169151102,0.4222161170283094
EWY,0.1584810088779054,0.34508050629456766,0.14977875007211572,0.3182236633200567,1.0344202150320405,정상,-0.16070018762033578,-0.1226920494900654,0.026345976796587012,0.6972312960585783,0.8165427542352828
KEN,0.18269161498433406,0.24958954444122838,0.1243938212369009,0.30550134991319317,1.0322574814111989,정상,0.06069252908719336,0.11113037335566511,0.04432566140130789,0.7187455371409415,0.7361705658918138
ELVN,0.2223610215136409,0.283572169538429,0.16530158217206492,0.5329889727153477,1.028765475173775,정상,-0.06904309989616486,1.054910791175126,0.15344534724889236,0.31123841833769617,0.033839178270385295
OPXS,0.31896588948048676,0.2952261427172391,0.16444488555566217,0.8748249536825999,1.0267505207377783,정상,-0.2242507810388108,-0.9135321654477813,-0.047816379728610636,1.5034307090175134,1.3143374019134093
AAPU,0.12052233484808972,0.7777133192856636,0.17726453913065687,0.49599717457726394,1.0152873886923073,정상,-0.09263219070415807,0.6513174285688237,0.057742717637137675,0.7977663562295725,-0.04343118002305113
ESTA,0.22438366122129416,0.18980217993644044,0.165112731453533,0.4935203317734058,1.0136362412688544,정상,-0.2893265547612871,-0.4138767070675764,0.028537734883751886,0.4906134648469276,0.07217843678621216
AAPB,0.12020192863679946,0.7822625615399474,0.177536758625485,0.5000937154988239,1.011618617999291,정상,-0.09091733621907383,0.6335683894734256,0.05703236186543581,0.8036762353176872,-0.030625916750841586
EXAS,0.142921191560343,0.3738788533019808,0.11276239055688819,0.23424820846509864,1.0087521308460083,정상,0.01145396579572644,-0.7740475733937473,-0.03002584908418371,0.21426568478797736,0.09184995629781834
LRCX,0.112719850957264,0.7174281637391584,0.21937176372033051,0.5171912540679108,0.9915137006431326,정상,-0.1830426717391901,-0.3881308532449369,0.05276524893593182,1.2005617951540937,1.1794531301623783
FLKR,0.15320139467220484,0.32868975673759593,0.14495848923023846,0.3110875072371269,0.9840701685436537,정상,-0.14473505623937477,-0.09407414439157136,0.02918588774380071,0.6698958491838949,0.7832014481779952
AAPX,0.11751910461897763,0.767660885242536,0.17434541252963176,0.4948880256367048,0.9802242332501311,정상,-0.08971768283706216,0.6428054505270879,0.056645660602465675,0.7884437367655839,-0.05511629755211489
TNK,0.19209028237976322,0.3187545123484039,0.12800030774117932,0.41530334356730475,0.9784460441649796,정상,0.10231266443027087,0.17341406005081084,-0.007226680656155837,0.410672556976559,0.4925954000788435
CORZ,0.1639946122826048,0.5160437458727862,0.19396490503377106,0.5468773690463682,0.9711173188266689,정상,-0.10528531513333328,0.009116355126270737,0.06355334701545101,1.2366777964542703,0.43251738007754303
BEPC,0.19954327521740467,0.2787833550713441,0.13537285095379303,0.4344939269728358,0.9706646981683916,정상,0.007958882624028552,-0.07144038010133358,0.030356620235813647,0.55870050093354,0.5359848245833221
207940.KS,0.20414196296938902,0.16175072530852974,0.12339652253867461,0.37000723056013607,0.9569031901247298,정상,-0.08541246080685871,0.4034517439373805,0.03650252085285999,0.17857141175560298,0.2866174709733331
